id,type,name,technology,category
33635,java-archive,com.webmethods.core_10.3.0.0000,,
33636,java-archive,com.webmethods.expression_10.3.0.0000,,
33637,java-archive,com.webmethods.mws.server.business.console.api_10.3.0.0000,,
33638,java-archive,com.webmethods.mws.server.business.gadget.api_10.3.0.0000,,
33639,java-archive,com.webmethods.mws.server.jsf_10.3.0.0000,,
33640,java-archive,com.webmethods.mws.server.taskengine.api_10.3.0.0000,,
33641,java-archive,com.webmethods.process.model.impl_10.3.0.0000,,
33642,java-archive,com.webmethods.process.model_10.3.0.0000,,
33643,java-archive,com.webmethods.sc.glue.feature_8.0.0.9000,,
33644,java-archive,com.webmethods.sc.glue_8.0.0.9000,,
33645,java-archive,cometd-java-annotations,,
33646,java-archive,cometd-java-client,,
33647,java-archive,cometd-java-common,,
33648,java-archive,cometd-java-oort,,
33649,java-archive,cometd-java-server,,
33650,java-archive,cometd-java-websocket-common-client,,
33651,java-archive,cometd-java-websocket-common-server,,
33652,java-archive,cometd-java-websocket-javax-client,,
33653,java-archive,cometd-java-websocket-javax-server,,
33654,java-archive,cometd-java-websocket-jetty-server,,
33655,java-archive,common-impl,,
33656,java-archive,compress,,
33657,java-archive,core-contenttype,,
33658,java-archive,core-jobs,,
33659,java-archive,core-resources,,
33660,java-archive,core-runtime,,
33661,java-archive,coyote,,
33662,java-archive,cstUtils,,
33663,java-archive,datatype,,
33664,java-archive,dd-cjdbc,,
33665,java-archive,deployer-api,,
33666,java-archive,deployer-common-acdl,,
33667,java-archive,deployer-impl,,
33668,java-archive,deployment-client,,
33669,java-archive,deployment-server,,
33670,java-archive,deployment-util,,
33671,java-archive,diagnostic-tool,,
33672,java-archive,digester,,
33673,java-archive,discovery,,
33674,java-archive,dom,,
33675,java-archive,eda-common,,
33676,java-archive,eda-eventtypes,,
33677,java-archive,eda-eventtypestore,,
33678,java-archive,eda-eventtypestore-util,,
33679,java-archive,editn,,
33680,java-archive,ee,,
33681,java-archive,ehcache-ee,,
33682,java-archive,ehcache-ee-rest-agent,,
33683,java-archive,ehcache-ee-terracotta-client-all,,
33684,java-archive,ejb,,
33685,java-archive,elasticsearch,,
33686,java-archive,elasticsearch-rest-client,,
33687,java-archive,elasticsearch-rest-client-sniffer,,
33688,java-archive,elasticsearch-rest-high-level-client,,
33689,java-archive,enttoolkit,,
33690,java-archive,equinox-compendium-preferences,,
33691,java-archive,equinox-core-common,,
33692,java-archive,equinox-core-osgi,,
33693,java-archive,event-routing-basic-configuration,,
33694,java-archive,event-routing-classpath,,
33695,java-archive,event-routing-configuration-persistence,,
33696,java-archive,event-routing-encryption,,
33697,java-archive,event-routing-evp,,
33698,java-archive,event-routing-evp-common,,
33699,java-archive,event-routing-evp-service-configuration,,
33700,java-archive,event-routing-evp-shared,,
33701,java-archive,event-routing-jms-util,,
33702,java-archive,event-routing-service-configuration-um,,
33703,java-archive,events-deployment-abe,,
33704,java-archive,events-lic,,
33705,java-archive,events-repo,,
33706,java-archive,events-type,,
33707,java-archive,evp-common,,
33708,java-archive,evp-eda-schema,,
33709,java-archive,evp-jdbc-util,,
33710,java-archive,evp-query-api,,
33711,java-archive,evp-query-parser,,
33712,java-archive,evp-storage-api,,
33713,java-archive,evp-util,,
33714,java-archive,examples,,
33715,java-archive,extender,,
33716,java-archive,fat,,
33717,java-archive,fat-elasticsearch,,
33718,java-archive,ffcore,,
33719,java-archive,fileupload,,
33720,java-archive,fragment,,
33721,java-archive,gemini-blueprint-core,,
33722,java-archive,gemini-blueprint-extender,,
33723,java-archive,gemini-blueprint-io,,
33724,java-archive,glassfish-corba-omgapi,,
33725,java-archive,glue,,
33726,java-archive,ha,,
33727,java-archive,hdfs,,
33728,java-archive,heapTracker,,
33729,java-archive,hive-serde,,
33730,java-archive,hive-service,,
33731,java-archive,html,,
33732,java-archive,http-client,,
33733,java-archive,http-client-jackson2,,
33734,java-archive,httpservice,,
33735,java-archive,ical4j,,
33736,java-archive,impl,,
33737,java-archive,inmUtil,,
33738,java-archive,is-integration-live,,
33739,java-archive,is-integration-live-client,,
33740,java-archive,jaas,,
33741,java-archive,jackrabbit-data,,
33742,java-archive,jackrabbit-jcr-commons,,
33743,java-archive,jackrabbit-jcr-rmi,,
33744,java-archive,jackrabbit-jcr2dav,,
33745,java-archive,jackrabbit-jcr2spi,,
33746,java-archive,jackrabbit-spi,,
33747,java-archive,jackrabbit-spi-commons,,
33748,java-archive,jackrabbit-spi2dav,,
33749,java-archive,jackrabbit-webdav,,
33750,java-archive,jackson-dataformat-smile,,
33751,java-archive,jakarta-regexp,,
33752,java-archive,javaewah,,
33753,java-archive,javaewah_1.1.6.v20160919,,
33754,java-archive,javax.resource-api,,
33755,java-archive,javax.servlet.jsp,,
33756,java-archive,javax.servlet.jsp.jstl,,
33757,java-archive,javax.servlet.jsp.jstl-api,,
33758,java-archive,javax.websocket-api,,
33759,java-archive,javax.xml.registry-api,,
33760,java-archive,javax.xml.rpc-api,,
33761,java-archive,jaxb-extra-osgi,,
33762,java-archive,jaxb1-impl,,
33763,java-archive,jaxm-api,,
33764,java-archive,jaxr-api-osgi,,
33765,java-archive,jaxrpc-api-osgi,,
33766,java-archive,jaxwshandlerwrapper,,
33767,java-archive,jconsole-plugin,,
33768,java-archive,jdt-core,,
33769,java-archive,jersey-servlet,,
33770,java-archive,jess,,
33771,java-archive,jetty-annotations,,
33772,java-archive,jetty-deploy,,
33773,java-archive,jetty-httpservice,,
33774,java-archive,jetty-jndi,,
33775,java-archive,jetty-osgi-boot-warurl,,
33776,java-archive,jetty-osgi-npn,,
33777,java-archive,jetty-rewrite,,
33778,java-archive,jetty-schemas,,
33779,java-archive,jetty-util-ajax,,
33780,java-archive,jgit,,
33781,java-archive,jgit-lfs,,
33782,java-archive,jmx,,
33783,java-archive,jmxremote_optional-tc,,
33784,java-archive,jni,,
33785,java-archive,jnpserver,,
33786,java-archive,jsass,,
33787,java-archive,jsocks,,
33788,java-archive,jsp-api-2.1,,
33789,java-archive,jsr166e,,
33790,java-archive,jxpath,,
33791,java-archive,lang,,
33792,java-archive,lang-mustache-client,,
33793,java-archive,lang3,,
33794,java-archive,ldapfilt,,
33795,java-archive,ldapjdk,,
33796,java-archive,log4j12,,
33797,java-archive,lucene-codecs,,
33798,java-archive,lucene-grouping,,
33799,java-archive,lucene-highlighter,,
33800,java-archive,lucene-join,,
33801,java-archive,lucene-memory,,
33802,java-archive,lucene-spatial-extras,,
33803,java-archive,lucene-spatial3d,,
33804,java-archive,lucene-suggest,,
33805,java-archive,management-ee-ehcache-impl,,
33806,java-archive,message-receivers,,
33807,java-archive,mftclient,,
33808,java-archive,mftutil,,
33809,java-archive,mina-core,,
33810,java-archive,minst,,
33811,java-archive,mobilesupport,,
33812,java-archive,mtrace,,
33813,java-archive,nAdminAPI,,
33814,java-archive,nClient,,
33815,java-archive,nDeployer,,
33816,java-archive,nJMS,,
33817,java-archive,nPlugin,,
33818,java-archive,not-yet-commons-ssl,,
33819,java-archive,oauth-client,,
33820,java-archive,opensaml2,,
33821,java-archive,org.apache.aries.spifly.core-internal,,
33822,java-archive,org.apache.aries.spifly.dynamic.bundle,,
33823,java-archive,org.apache.aries.spifly.weaver-internal,,
33824,java-archive,org.apache.aries.util,,
33825,java-archive,org.apache.commons.httpclient_3.1.0.0001,,
33826,java-archive,org.apache.commons.ssl_0.3.16.0000,,
33827,java-archive,org.apache.felix.inventory,,
33828,java-archive,org.apache.felix.webconsole,,
33829,java-archive,org.apache.hive.cli_0.13.1.cdh530,,
33830,java-archive,org.apache.hive.common_0.13.1.cdh530,,
33831,java-archive,org.apache.hive.jdbc_0.13.1.cdh530,,
33832,java-archive,org.apache.hive.serde_0.13.1.cdh530,,
33833,java-archive,org.apache.hive.service_0.13.1.cdh530,,
33834,java-archive,org.apache.lucene.analyzers-common,,
33835,java-archive,org.apache.lucene.analyzers-common_6.1.0.v20161115,,
33836,java-archive,org.apache.lucene.core,,
33837,java-archive,org.apache.lucene.core_6.1.0.v20170814,,
33838,java-archive,org.apache.lucene.queryparser,,
33839,java-archive,org.apache.lucene.queryparser_6.1.0.v20161115,,
33840,java-archive,org.apache.servicemix.bundles.aopalliance,,
33841,java-archive,org.apache.servicemix.bundles.lucene,,
33842,java-archive,org.apache.servicemix.bundles.poi,,
33843,java-archive,org.apache.servicemix.bundles.spring-aop,,
33844,java-archive,org.apache.servicemix.bundles.spring-beans,,
33845,java-archive,org.apache.servicemix.bundles.spring-context,,
33846,java-archive,org.apache.servicemix.bundles.spring-context-support,,
33847,java-archive,org.apache.servicemix.bundles.spring-core,,
33848,java-archive,org.apache.servicemix.bundles.spring-expression,,
33849,java-archive,org.apache.servicemix.bundles.spring-jdbc,,
33850,java-archive,org.apache.servicemix.bundles.spring-jms,,
33851,java-archive,org.apache.servicemix.bundles.spring-orm,,
33852,java-archive,org.apache.servicemix.bundles.spring-test,,
33853,java-archive,org.apache.servicemix.bundles.spring-tx,,
33854,java-archive,org.apache.servicemix.bundles.spring-web,,
33855,java-archive,org.apache.servicemix.bundles.spring-webmvc,,
33856,java-archive,org.eclipse.core.contenttype_3.6.0.v20170207,,
33857,java-archive,org.eclipse.core.jobs_3.9.1.v20170714,,
33858,java-archive,org.eclipse.core.net_1.2.300.v20141118,,
33859,java-archive,org.eclipse.core.runtime_3.13.0.v20170207,,
33860,java-archive,org.eclipse.ecf.filetransfer_5.0.0.v20160817,,
33861,java-archive,org.eclipse.ecf.identity_3.8.0.v20161203,,
33862,java-archive,org.eclipse.ecf.provider.filetransfer.httpclient4.ssl_1.1.0.v20160817,,
33863,java-archive,org.eclipse.ecf.provider.filetransfer.httpclient4_1.0.1043.v20150512,,
33864,java-archive,org.eclipse.ecf.provider.filetransfer.ssl_1.0.0.v20150512,,
33865,java-archive,org.eclipse.ecf.provider.filetransfer_3.2.300.v20161203,,
33866,java-archive,org.eclipse.ecf.ssl_1.2.0.v20160817,,
33867,java-archive,org.eclipse.ecf_3.8.0.v20170104,,
33868,java-archive,org.eclipse.equinox.app_1.3.400.v20150715,,
33869,java-archive,org.eclipse.equinox.cm_1.2.0.v20170105,,
33870,java-archive,org.eclipse.equinox.common_3.9.0.v20170207,,
33871,java-archive,org.eclipse.equinox.console_1.1.300.v20170512,,
33872,java-archive,org.eclipse.equinox.coordinator_1.3.200.v20160325,,
33873,java-archive,org.eclipse.equinox.ds_1.4.400.v20160226,,
33874,java-archive,org.eclipse.equinox.event_1.4.0.v20170105,,
33875,java-archive,org.eclipse.equinox.frameworkadmin.equinox_1.0.800.v20170524,,
33876,java-archive,org.eclipse.equinox.frameworkadmin_2.0.300.v20160504,,
33877,java-archive,org.eclipse.equinox.jsp.jasper_1.0.500.v20150119,,
33878,java-archive,org.eclipse.equinox.launcher_1.4.0.v20161219,,
33879,java-archive,org.eclipse.equinox.metatype_1.4.300.v20170105,,
33880,java-archive,org.eclipse.equinox.p2.artifact.repository_1.1.650.v20170928,,
33881,java-archive,org.eclipse.equinox.p2.console_1.0.600.v20170511,,
33882,java-archive,org.eclipse.equinox.p2.core_2.4.101.v20170906,,
33883,java-archive,org.eclipse.equinox.p2.director_2.3.300.v20160504,,
33884,java-archive,org.eclipse.equinox.p2.directorywatcher_1.1.100.v20150423,,
33885,java-archive,org.eclipse.equinox.p2.engine_2.5.0.v20170319,,
33886,java-archive,org.eclipse.equinox.p2.extensionlocation_1.2.300.v20160419,,
33887,java-archive,org.eclipse.equinox.p2.garbagecollector_1.0.300.v20160504,,
33888,java-archive,org.eclipse.equinox.p2.jarprocessor_1.0.500.v20160504,,
33889,java-archive,org.eclipse.equinox.p2.metadata.repository_1.2.401.v20170906,,
33890,java-archive,org.eclipse.equinox.p2.metadata_2.3.200.v20170511,,
33891,java-archive,org.eclipse.equinox.p2.operations_2.4.300.v20170511,,
33892,java-archive,org.eclipse.equinox.p2.publisher.eclipse_1.2.201.v20170906,,
33893,java-archive,org.eclipse.equinox.p2.publisher_1.4.200.v20170511,,
33894,java-archive,org.eclipse.equinox.p2.reconciler.dropins_1.1.400.v20160504,,
33895,java-archive,org.eclipse.equinox.p2.repository.tools_2.1.400.v20170511,,
33896,java-archive,org.eclipse.equinox.p2.repository_2.3.301.v20170906,,
33897,java-archive,org.eclipse.equinox.p2.touchpoint.eclipse_2.1.400.0000,,
33898,java-archive,org.eclipse.equinox.p2.touchpoint.natives_1.2.200.v20170511,,
33899,java-archive,org.eclipse.equinox.p2.transport.ecf_1.1.300.v20161004,,
33900,java-archive,org.eclipse.equinox.p2.updatesite_1.0.601.v20170906,,
33901,java-archive,org.eclipse.equinox.preferences_3.7.0.v20170126,,
33902,java-archive,org.eclipse.equinox.registry_3.7.0.v20170222,,
33903,java-archive,org.eclipse.equinox.security.macosx_1.100.200.v20130327,,
33904,java-archive,org.eclipse.equinox.security.win32.x86_1.0.300.v20130327,,
33905,java-archive,org.eclipse.equinox.security_1.2.300.v20170505,,
33906,java-archive,org.eclipse.equinox.simpleconfigurator.manipulator_2.0.300.v20170515,,
33907,java-archive,org.eclipse.equinox.simpleconfigurator_1.2.0.v20170110,,
33908,java-archive,org.eclipse.gemini.blueprint.core,,
33909,java-archive,org.eclipse.gemini.blueprint.extender,,
33910,java-archive,org.eclipse.gemini.blueprint.io,,
33911,java-archive,org.eclipse.gemini.web.core,,
33912,java-archive,org.eclipse.gemini.web.extender,,
33913,java-archive,org.eclipse.gemini.web.jaspic.fragment,,
33914,java-archive,org.eclipse.gemini.web.tomcat_3.0.2.0000,,
33915,java-archive,org.eclipse.jdt.core.compiler.batch_3.10.0.v20140604,,
33916,java-archive,org.eclipse.jdt.core.compiler.batch_3.12.3.v20170228,,
33917,java-archive,org.eclipse.jetty.osgi.npn.fragment,,
33918,java-archive,org.eclipse.jgit.lfs_4.9.2.0000,,
33919,java-archive,org.eclipse.osgi.compatibility.state_1.1.0.v20170516,,
33920,java-archive,org.eclipse.osgi.services_3.6.0.v20170228,,
33921,java-archive,org.eclipse.osgi.util_3.4.0.v20170111,,
33922,java-archive,org.eclipse.osgi_3.12.50.v20170928,,
33923,java-archive,org.eclipse.virgo.util.common,,
33924,java-archive,org.eclipse.virgo.util.io,,
33925,java-archive,org.eclipse.virgo.util.math,,
33926,java-archive,org.eclipse.virgo.util.osgi,,
33927,java-archive,org.eclipse.virgo.util.osgi.manifest,,
33928,java-archive,org.eclipse.virgo.util.parser.manifest,,
33929,java-archive,org.jaxen,,
33930,java-archive,org.osgi.service.jaxrs_10.3.0.0000,,
33931,java-archive,org.terracotta.platform.feature_4.3.6.0000,,
33932,java-archive,packaging,,
33933,java-archive,paos,,
33934,java-archive,parent-join-client,,
33935,java-archive,parsers,,
33936,java-archive,percolator-client,,
33937,java-archive,platform-common-migration,,
33938,java-archive,plus,,
33939,java-archive,pool,,
33940,java-archive,portlet,,
33941,java-archive,portlet-api,,
33942,java-archive,protobuf,,
33943,java-archive,pwcb-server,,
33944,java-archive,rampart-core,,
33945,java-archive,rampart-policy,,
33946,java-archive,rampart-trust,,
33947,java-archive,registry,,
33948,java-archive,reindex-client,,
33949,java-archive,relaxngDatatype,,
33950,java-archive,reliable-messaging,,
33951,java-archive,repoindexer,,
33952,java-archive,repository-tools-ant,,
33953,java-archive,resubmitCompletedProcessesV1,,
33954,java-archive,resubmitCompletedProcessesV2,,
33955,java-archive,resubmitProcessesV1,,
33956,java-archive,rewrite,,
33957,java-archive,rs-api,,
33958,java-archive,rules_ant,,
33959,java-archive,saglic,,
33960,java-archive,sandesha2-client-constants,,
33961,java-archive,sandesha2-core,,
33962,java-archive,sandesha2-policy,,
33963,java-archive,saxon,,
33964,java-archive,saxon-dom,,
33965,java-archive,saxon-xqj,,
33966,java-archive,saxpath,,
33967,java-archive,scan,,
33968,java-archive,schema,,
33969,java-archive,schemas;singleton:=true,,
33970,java-archive,sdo,,
33971,java-archive,search,,
33972,java-archive,search-guard-2,,
33973,java-archive,search-guard-5,,
33974,java-archive,search-guard-ssl,,
33975,java-archive,sec-authz-store,,
33976,java-archive,sec-common,,
33977,java-archive,sec-jaas,,
33978,java-archive,securesm,,
33979,java-archive,security-REST,,
33980,java-archive,security-core,,
33981,java-archive,security-keychain,,
33982,java-archive,servlet-api-2.5,,
33983,java-archive,servlets,,
33984,java-archive,shiro-core,,
33985,java-archive,shiro-web,,
33986,java-archive,spatial4j,,
33987,java-archive,spdy-client,,
33988,java-archive,spdy-core,,
33989,java-archive,spdy-http-common,,
33990,java-archive,spdy-http-server,,
33991,java-archive,spdy-server,,
33992,java-archive,spm-metering-validator,,
33993,java-archive,spring-board,,
33994,java-archive,synapse-commons,,
33995,java-archive,synapse-core,,
33996,java-archive,synapse-extensions,,
33997,java-archive,synapse-nhttp-transport,,
33998,java-archive,synapse-securevault,,
33999,java-archive,synapse-tasks,,
34000,java-archive,syndication,,
34001,java-archive,t-digest,,
34002,java-archive,tasks,,
34003,java-archive,tc-l1-reconnect-properties,,
34004,java-archive,tc-messaging,,
34005,java-archive,tcconfig,,
34006,java-archive,tcstats,,
34007,java-archive,terracotta-l1-ee,,
34008,java-archive,terracotta-license,,
34009,java-archive,terracotta-toolkit-impl,,
34010,java-archive,terracotta-toolkit-impl-ee,,
34011,java-archive,terracotta-toolkit-runtime-ee,,
34012,java-archive,thrift,,
34013,java-archive,tncore,,
34014,java-archive,toolkit-express-impl-ee,,
34015,java-archive,toolkit-runtime-ee,,
34016,java-archive,tps-apache-commons-codec-feature,,
34017,java-archive,transport-netty3-client,,
34018,java-archive,transport-netty4-client,,
34019,java-archive,uddi-client,,
34020,java-archive,uddiKeyConverter,,
34021,java-archive,uddiv3ClientAPI,,
34022,java-archive,uddiv3ClientAPI-L10N,,
34023,java-archive,uddiv3ClientAPI-L10N_en,,
34024,java-archive,umStorage,,
34025,java-archive,umTransport,,
34026,java-archive,validator,,
34027,java-archive,warurl,,
34028,java-archive,webapp,,
34029,java-archive,webdav,,
34030,java-archive,webservices-api-osgi,,
34031,java-archive,websocket,,
34032,java-archive,websocket-server,,
34033,java-archive,websocket-servlet,,
34034,java-archive,wm-AgileApps-build,,
34035,java-archive,wm-acdl-common,,
34036,java-archive,wm-art-all,,
34037,java-archive,wm-bc-gadget-api,,
34038,java-archive,wm-bc-schemas,,
34039,java-archive,wm-bpm-processmodel,,
34040,java-archive,wm-broker-acdl,,
34041,java-archive,wm-brokerclient,,
34042,java-archive,wm-business-console-api,,
34043,java-archive,wm-caf-ant-build,,
34044,java-archive,wm-caf-ant-genrb,,
34045,java-archive,wm-caf-bpm,,
34046,java-archive,wm-caf-client,,
34047,java-archive,wm-caf-common,,
34048,java-archive,wm-caf-event,,
34049,java-archive,wm-caf-event-common,,
34050,java-archive,wm-caf-jcr,,
34051,java-archive,wm-caf-jsf,,
34052,java-archive,wm-caf-jsf-portlet,,
34053,java-archive,wm-caf-rules,,
34054,java-archive,wm-caf-script,,
34055,java-archive,wm-caf-server,,
34056,java-archive,wm-caf-server-common,,
34057,java-archive,wm-caf-server-jsf,,
34058,java-archive,wm-caf-server-schemas,,
34059,java-archive,wm-caf-sql,,
34060,java-archive,wm-caf-ws-glue,,
34061,java-archive,wm-caf-ws-wss,,
34062,java-archive,wm-calendar,,
34063,java-archive,wm-calendar-components,,
34064,java-archive,wm-cdc-core,,
34065,java-archive,wm-directory,,
34066,java-archive,wm-directory-components,,
34067,java-archive,wm-dotnet-acdl,,
34068,java-archive,wm-eform,,
34069,java-archive,wm-eform-common,,
34070,java-archive,wm-g11nutils,,
34071,java-archive,wm-is-migration-framework,,
34072,java-archive,wm-isclient,,
34073,java-archive,wm-isserver,,
34074,java-archive,wm-jmsadmin,,
34075,java-archive,wm-jmsclient,,
34076,java-archive,wm-jmsnaming,,
34077,java-archive,wm-lwq,,
34078,java-archive,wm-metadata-core,,
34079,java-archive,wm-metadata-core-centrasite,,
34080,java-archive,wm-mws-calendar-rest,,
34081,java-archive,wm-mws-calendar-um,,
34082,java-archive,wm-mws-directory-rest,,
34083,java-archive,wm-mws-directory-um,,
34084,java-archive,wm-mws-library,,
34085,java-archive,wm-mws-portlet-api,,
34086,java-archive,wm-mws-te,,
34087,java-archive,wm-mws-te-api,,
34088,java-archive,wm-mws-te-socialbpm,,
34089,java-archive,wm-process-build,,
34090,java-archive,wm-rules,,
34091,java-archive,wm-scg-audit,,
34092,java-archive,wm-scg-cluster,,
34093,java-archive,wm-scg-core,,
34094,java-archive,wm-scg-jdbcpool,,
34095,java-archive,wm-scg-security,,
34096,java-archive,wm-trang,,
34097,java-archive,wm-wsclient,,
34098,java-archive,wm-xslt,,
34099,java-archive,wso2-uri-templates,,
34100,java-archive,wso2eventing-api,,
34101,java-archive,wsstack-admin,,
34102,java-archive,wsstack-client,,
34103,java-archive,wsstack-commons,,
34104,java-archive,wsstack-jaas,,
34105,java-archive,wsstack-json,,
34106,java-archive,wsstack-l10n,,
34107,java-archive,wsstack-server,,
34108,java-archive,wstx,,
34109,java-archive,wvcm,,
34110,java-archive,xml-serializer,,
34111,java-archive,xmltransport,,
34112,java-archive,xqj-ino-api,,
34113,dotnet,AutofacContrib.SolrNet,,
34114,dotnet,Castle.Facilities.SolrNetIntegration,,
34115,dotnet,ComponentArt.Web.UI.dll,,
34116,dotnet,Contrib.Memory,,
34117,dotnet,Ergo.de,,
34118,dotnet,"Facebook C# SDK",,
34119,dotnet,FacebookAPI,,
34120,dotnet,Google.Apis.Plus.v1,,
34121,dotnet,Hammock,,
34122,dotnet,ITERGO.WebFilter,,
34123,dotnet,ITERGO.WebUpload,,
34124,dotnet,Itergo.ADH.ErrorMessages.dll,,
34125,dotnet,Itergo.BackendAccess.EmService,,
34126,dotnet,Itergo.BackendAccess.EmService.XmlSerializers.dll,,
34127,dotnet,Itergo.BackendAccess.SchadenService,,
34128,dotnet,Itergo.BackendAccess.SchadenService.XmlSerializers.dll,,
34129,dotnet,Itergo.DynamicForms.RequiredFieldValidatorUpdated,,
34130,dotnet,Itergo.InjectionFramework,,
34131,dotnet,Itergo.MyErgo.Base,,
34132,dotnet,Itergo.MyErgo.Business,,
34133,dotnet,Itergo.MyErgo.Business.Resources,,
34134,dotnet,Itergo.MyErgo.DataAccess,,
34135,dotnet,Itergo.MyErgo.ServiceAccess,,
34136,dotnet,Itergo.MyErgo.ServiceAccess.Xml,,
34137,dotnet,Lucene.Net,,
34138,dotnet,Lucene.Net.Contrib.Analyzers,,
34139,dotnet,Lucene.Net.Contrib.Core,,
34140,dotnet,Lucene.Net.Contrib.FastVectorHighlighter,,
34141,dotnet,Lucene.Net.Contrib.Highlighter,,
34142,dotnet,Lucene.Net.Contrib.Queries,,
34143,dotnet,Lucene.Net.Contrib.Regex,,
34144,dotnet,Lucene.Net.Contrib.Snowball,,
34145,dotnet,Lucene.Net.SimpleFacetedSearch,,
34146,dotnet,MarkdownSharp,,
34147,dotnet,Microsoft.AspNet.WebApi.Extensions.Compression.Server,,
34148,dotnet,MongoDB.Bson,,
34149,dotnet,MongoDB.Driver,,
34150,dotnet,MongoDB.Driver.Core,,
34151,dotnet,MongoDB.Driver.Legacy,,
34152,dotnet,Mvp.Xml,,
34153,dotnet,Ninject.Integration.SolrNet,,
34154,dotnet,"Ninject: Lightweight dependency injection for .NET",,
34155,dotnet,OAuthLinkedIn,,
34156,dotnet,OnPremise,,
34157,dotnet,RadEditor,,
34158,dotnet,RazorGenerator,,
34159,dotnet,SearchList,,
34160,dotnet,Sitecore,,
34161,dotnet,"Sitecore Active Directory",,
34162,dotnet,"Sitecore AntiCSRF Module",,
34163,dotnet,"Sitecore AntiCSRF Module 1.0.0",,
34164,dotnet,"Sitecore Buckets",,
34165,dotnet,"Sitecore CMS",,
34166,dotnet,"Sitecore CampaignManager",,
34167,dotnet,"Sitecore Cloud Nexus",,
34168,dotnet,"Sitecore Cloud RestClient",,
34169,dotnet,"Sitecore Cloud Services",,
34170,dotnet,"Sitecore Cloud Xdb",,
34171,dotnet,"Sitecore Commerce Connect",,
34172,dotnet,"Sitecore ContactSegmentationIndex",,
34173,dotnet,"Sitecore Content Search",,
34174,dotnet,"Sitecore Content Testing",,
34175,dotnet,"Sitecore ContentSearch Azure",,
34176,dotnet,"Sitecore DMS",,
34177,dotnet,"Sitecore DeviceDetection Client",,
34178,dotnet,"Sitecore EAS",,
34179,dotnet,"Sitecore Engagement Automation",,
34180,dotnet,"Sitecore Engagement Automation Suite",,
34181,dotnet,"Sitecore Engagement Automation Suite 1.0.0",,
34182,dotnet,"Sitecore Experience Analytics",,
34183,dotnet,"Sitecore Experience Editor",,
34184,dotnet,"Sitecore Experience Explorer",,
34185,dotnet,"Sitecore Experience Profile",,
34186,dotnet,"Sitecore ExperienceContentManagement Administration",,
34187,dotnet,"Sitecore Federated Experience Manager",,
34188,dotnet,"Sitecore IP Geolocation Service Client",,
34189,dotnet,"Sitecore Item Web API",,
34190,dotnet,"Sitecore LaunchPad",,
34191,dotnet,"Sitecore Logging",,
34192,dotnet,"Sitecore MVC Experience Editor",,
34193,dotnet,"Sitecore Marketing Asset Repositories",,
34194,dotnet,"Sitecore Marketing Client",,
34195,dotnet,"Sitecore Marketing Operations",,
34196,dotnet,"Sitecore Mvc",,
34197,dotnet,"Sitecore Mvc 1.0.0",,
34198,dotnet,"Sitecore Mvc Analytics",,
34199,dotnet,"Sitecore Mvc Analytics 1.0.0",,
34200,dotnet,"Sitecore Mvc Device Simulators",,
34201,dotnet,"Sitecore Mvc Device Simulators 1.0.0",,
34202,dotnet,"Sitecore Mvc Experience Editor",,
34203,dotnet,"Sitecore Mvc Experience Editor 1.0.0",,
34204,dotnet,"Sitecore NVelocity",,
34205,dotnet,"Sitecore Oracle",,
34206,dotnet,"Sitecore PowerShell Extensions",,
34207,dotnet,"Sitecore Robot Detection",,
34208,dotnet,"Sitecore Segment Builder",,
34209,dotnet,"Sitecore Services 1.0.0",,
34210,dotnet,"Sitecore Services Client",,
34211,dotnet,"Sitecore Session Providers",,
34212,dotnet,"Sitecore Speak",,
34213,dotnet,"Sitecore Speak Applications",,
34214,dotnet,"Sitecore Speak Charting",,
34215,dotnet,"Sitecore Speak Components",,
34216,dotnet,"Sitecore Speak.Dev",,
34217,dotnet,"Sitecore Tag Management",,
34218,dotnet,"Sitecore Update Installation Wizard",,
34219,dotnet,"Sitecore Update Installation Wizard 1.0.0",,
34220,dotnet,"Sitecore Zip",,
34221,dotnet,"Sitecore xDB",,
34222,dotnet,Sitecore.Apps.Loader,,
34223,dotnet,Sitecore.Cloud.Nexus,,
34224,dotnet,Sitecore.Cloud.RestClient,,
34225,dotnet,Sitecore.Cloud.ScS.Xdb.Discovery.ServiceModel,,
34226,dotnet,Sitecore.Cloud.ServiceModel,,
34227,dotnet,Sitecore.Cloud.Xdb,,
34228,dotnet,Sitecore.ListManager,,
34229,dotnet,Sitecore.Nexus,,
34230,dotnet,Sitecore.PathAnalyzer,,
34231,dotnet,Sitecore.SegmentBuilder,,
34232,dotnet,Sitecore.Support.108874,,
34233,dotnet,Sitecore.Support.139945,,
34234,dotnet,Sitecore.Support.199733,,
34235,dotnet,Sitecore.Support.404768,,
34236,dotnet,Sitecore.Support.406359,,
34237,dotnet,Sitecore.Support.406836,,
34238,dotnet,Sitecore.Support.411992.2,,
34239,dotnet,Sitecore.Support.427356,,
34240,dotnet,Sitecore.Support.433132,,
34241,dotnet,"Sitecore.Web 1.2.0",,
34242,dotnet,SitecoreSupport123,,
34243,dotnet,"Social Connected Module",,
34244,dotnet,SolrNet,,
34245,dotnet,SpeakInsertLinkParameters,,
34246,dotnet,SpellChecker.Net,,
34247,dotnet,"Stimulsoft Reports",,
34248,dotnet,"Stimulsoft Reports Designer.Web",,
34249,dotnet,"Stimulsoft Reports.Web",,
34250,dotnet,StructureMap.SolrNetIntegration,,
